ID	DOCULECT	CONCEPT	CONCEPT_PORTUGUESE	CONCEPTICON_ID	CONCEPTICON_GLOSS	ID_IN_TSV	ENTRJ_IN_SOURCE	IPA	TOKENS	SONARSS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTSS	DUPLICATES	COGID	ALIGNMENT	NOTAS
1994	Tariana	think	pensar	2271	THINK	212	pawadawani	pawadawani	p a w a d a w a n i	1 7 6 7 1 7 6 7 4 7	AXBYBYBYBZ	PAWATAWANI	12	12.P.C 12.A.V 12.W.C 12.A.V 12.T.C 12.A.V 12.W.C 12.A.V 12.N.C 12.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	1682	p a - w a d a w a n i	?
1999	Werekena	think	pensar	2271	THINK	212	puɽiuta	puɽiuta	p u ɽ i u t a	1 7 5 7 7 1 7	AXBYYBZ	PYRIYTA	13	13.P.C 13.Y.V 13.R.C 13.I.V 13.Y.V 13.T.C 13.A.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	0	1689		?
1992	Kowaidakenai	think	pensar	2271	THINK	212	ɽinamanikawa	ɽinamanikawa	ɽ i n a m a n i k a w a	5 7 4 7 4 7 4 7 1 7 6 7	AXBYBYBYBYBZ	RINAMANIKAWA	5	5.R.C 5.I.V 5.N.C 5.A.V 5.M.C 5.A.V 5.N.C 5.I.V 5.K.C 5.A.V 5.W.C 5.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	1683		?
1991	Kumadene_2	think	pensar	2271	THINK	212	ɽiwaupiaka	ɽiwaupiaka	ɽ i w a u p i a k a	2 7 7 1 7 2 7	AXYBYBZ	RIUAUPIAKA	7	7.C.C 7.Y.V 7.A.V 7.P.C 7.Y.V 7.C.C 7.E.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	0	1679	ɽ i w a u p i a k a	?
1998	Ñame	think	pensar	2271	THINK	212	wawaopiaketi	wawaopiaketi	w a w a o p i a k e t i	6 7 6 7 7 1 7 7 1 7 1 7	AXBYYBYYBYBZ	WAWAUPIAKETI	9	9.W.C 9.A.V 9.W.C 9.A.V 9.U.V 9.P.C 9.I.V 9.A.V 9.K.C 9.E.V 9.T.C 9.I.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.3 1.75 1.3 1.75 0.8	0	1679	w a w a o p i - a - - k e t i -	?
1997	Oho	think	pensar	2271	THINK	212	japiñetaketi	japiñetaketi	j a p i ɲ e t a k e t i	7 7 1 7 4 7 1 7 1 7 1 7	XYBYBYBYBYBZ	YAPINETAKETI	10	10.Y.V 10.A.V 10.P.C 10.I.V 10.N.C 10.E.V 10.T.C 10.A.V 10.K.C 10.E.V 10.T.C 10.I.V	1.5 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	1679	- y - a - p i ɲ e t a k e t i -	?
720	Ehe	fly	voar	1441	FLY (MOVE THROUGH AIR)	70	aːraketi	aːraketi	aː ɾ a k e t i	7 5 7 1 7 1 7	XBYBYBZ	ARAKETI	3	3.A.V 3.R.C 3.A.V 3.K.C 3.E.V 3.T.C 3.I.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	541	- - aː - ɾ a k e t i - - -	?
722	Ñame	fly	voar	1441	FLY (MOVE THROUGH AIR)	70	liarakao	liarakao	l i a ɾ a k a o	5 7 7 5 7 1 7 7	AXYBYBYZ	LIARAKAU	9	9.L.C 9.I.V 9.A.V 9.R.C 9.A.V 9.K.C 9.A.V 9.U.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	0	541	l i a - ɾ a k a o - - - -	?
718	Tariana	fly	voar	1441	FLY (MOVE THROUGH AIR)	70	naɾahinãka	naɾahinãka	n a ɾ a h i n ã k a	4 7 5 7 3 7 4 7 1 7	AXBYBYBYBZ	NARAHINAKA	12	12.N.C 12.A.V 12.R.C 12.A.V 12.H.C 12.I.V 12.N.C 12.A.V 12.K.C 12.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	541	n - a - ɾ a - h i n ã k a	?
714	Mauliene	fly	voar	1441	FLY (MOVE THROUGH AIR)	70	nuaʐakawa	nuaʐakawa	n u a ʐ a k a w a	4 7 7 3 7 1 7 6 7	AXYBYBYBZ	NYASAKAWA	8	8.N.C 8.Y.V 8.A.V 8.S.C 8.A.V 8.K.C 8.A.V 8.W.C 8.A.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	541	n u a - ʐ a k a w a - - -	?
717	Dzawinai	fly	voar	1441	FLY (MOVE THROUGH AIR)	70	nuaʐakawa	nuaʐakawa	n u a ʐ a k a w a	4 7 7 3 7 1 7 6 7	AXYBYBYBZ	NYASAKAWA	14	14.N.C 14.Y.V 14.A.V 14.S.C 14.A.V 14.K.C 14.A.V 14.W.C 14.A.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	541	n u a - ʐ a k a w a - - -	?
723	Werekena	fly	voar	1441	FLY (MOVE THROUGH AIR)	70	numita	numita	n u m i t a	4 7 4 7 1 7	AXBYBZ	NYMITA	13	13.N.C 13.Y.V 13.M.C 13.I.V 13.T.C 13.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	551		?
715	Kumadene_2	fly	voar	1441	FLY (MOVE THROUGH AIR)	70	ɽiawʐakao	ɽiawʐakao	ɽ i a w ʐ a k a o	5 7 7 6 3 7 1 7 7	AXYMBYBYZ	RIAWSAKAU	7	7.R.C 7.I.V 7.A.V 7.W.c 7.S.C 7.A.V 7.K.C 7.A.V 7.U.V	2.0 1.5 1.3 1.1 1.75 1.3 1.75 1.3 0.8	0	541	ɽ i a w ʐ a k a o - - - -	?
713	Moliwene	fly	voar	1441	FLY (MOVE THROUGH AIR)	70	ɽiaʐakawa	ɽiaʐakawa	ɽ i a ʐ a k a w a	5 7 7 3 7 1 7 6 7	AXYBYBYBZ	RIASAKAWA	2	2.R.C 2.I.V 2.A.V 2.S.C 2.A.V 2.K.C 2.A.V 2.W.C 2.A.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	541	ɽ i a - ʐ a k a w a - - -	?
712	Hohoodene	fly	voar	1441	FLY (MOVE THROUGH AIR)	70	waːlakawa	waːlakawa	w aː l a k a w a	6 7 5 7 1 7 6 7	AXBYBYBZ	WALAKAWA	4	4.W.C 4.A.V 4.L.C 4.A.V 4.K.C 4.A.V 4.W.C 4.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	541	w - aː - l a k a w a - - -	?
716	Kowaidakenai	fly	voar	1441	FLY (MOVE THROUGH AIR)	70	wiaka	wiaka	w i a k a	6 7 7 1 7	AXYBZ	WIAKA	5	5.W.C 5.I.V 5.A.V 5.K.C 5.A.V	2.0 1.5 1.3 1.75 0.8	0	541	- - - w i a k a - - - - -	?
719	Aha	fly	voar	1441	FLY (MOVE THROUGH AIR)	70	jaːraketi	jaːraketi	j aː ɾ a k e t i	7 7 5 7 1 7 1 7	XYBYBYBZ	YARAKETI	1	1.Y.V 1.A.V 1.R.C 1.A.V 1.K.C 1.E.V 1.T.C 1.I.V	1.5 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	541	- j aː - ɾ a k e t i - - -	?
721	Oho	fly	voar	1441	FLY (MOVE THROUGH AIR)	70	jarakape	jarakape	j a ɾ a k a p e	7 7 5 7 1 7 1 7	XYBYBYBZ	YARAKAPE	10	10.Y.V 10.A.V 10.R.C 10.A.V 10.K.C 10.A.V 10.P.C 10.E.V	1.5 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	541	- j a - ɾ a k a p e - - -	?
1948	Hohoodene	there	ali	1937	THERE	208	aːtahã	aːtahã	aː t a h ã	7 1 7 3 7	XBYBZ	ATAHA	4	4.A.V 4.T.C 4.A.V 4.H.C 4.A.V	1.5 1.75 1.3 1.75 0.8	0	1642		?
1951	Kumadene_2	there	ali	1937	THERE	208	aːteahi	aːteahi	aː t e a h i	7 1 7 7 3 7	XBYYBZ	ATEAHI	7	7.A.V 7.T.C 7.E.V 7.A.V 7.H.C 7.I.V	1.5 1.75 1.3 1.3 1.75 0.8	0	1642		?
1954	Ehe	there	ali	1937	THERE	208	aːthe	aːthe	aː tʰ e	7 1 2007	XBZ	ATE	3	3.A.V 3.T.C 3.E.V	1.5 1.75 0.8	0	1642		?
1947	Waliperi	there	ali	1937	THERE	208	adisiɐnahɐ̃	adisiɐnahɐ̃	a d i s i ɐ n a h ɐ̃	7 1 7 3 7 7 4 7 3 7	XBYBYYBYBZ	ATISIENAHE	11	11.A.V 11.T.C 11.I.V 11.S.C 11.I.V 11.E.V 11.N.C 11.A.V 11.H.C 11.E.V	1.5 1.75 1.3 1.75 1.3 1.3 1.75 1.3 1.75 0.8	0	1649		?
1953	Aha	there	ali	1937	THERE	208	ahareka	ahareka	a h a ɾ e k a	7 3 7 5 7 1 7	XBYBYBZ	AHAREKA	1	1.A.V 1.H.C 1.A.V 1.R.C 1.E.V 1.K.C 1.A.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1647	a h a ɾ e k a	?
1950	Mauliene	there	ali	1937	THERE	208	anahã	anahã	a n a h ã	7 4 7 3 7	XBYBZ	ANAHA	8	8.A.V 8.N.C 8.A.V 8.H.C 8.A.V	1.5 1.75 1.3 1.75 0.8	0	1642		?
1949	Moliwene	there	ali	1937	THERE	208	atahɐ̃	atahɐ̃	a t a h ɐ̃	7 1 7 3 7	XBYBZ	ATAHE	2	2.A.V 2.T.C 2.A.V 2.H.C 2.E.V	1.5 1.75 1.3 1.75 0.8	0	1642		?
1956	Ñame	there	ali	1937	THERE	208	ajakathe	ajakathe	a j a k a tʰ e	7 6 7 1 7 1 7	XBYBYBZ	AJAKATE	9	9.A.V 9.J.C 9.A.V 9.K.C 9.A.V 9.T.C 9.E.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1647	a j a k a tʰ e	?
1952	Tariana	there	ali	1937	THERE	208	hanɛsɛ̃m̥adenawa	hanɛsɛ̃m̥adenawa	h a n ɛ s ɛ̃ mʰ a d e n a w a	3 7 4 7 3 7 4 7 1 7 4 7 6 7	AXBYBYBYBYBYBZ	HANESEMATENAWA	12	12.H.C 12.A.V 12.N.C 12.E.V 12.S.C 12.E.V 12.M.C 12.A.V 12.T.C 12.E.V 12.N.C 12.A.V 12.W.C 12.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	1650		?
1957	Werekena	there	ali	1937	THERE	208	witahɐ̃	witahɐ̃	w i t a h ɐ̃	6 7 1 7 3 7	AXBYBZ	WITAHE	13	13.W.C 13.I.V 13.T.C 13.A.V 13.H.C 13.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1642		?
1955	Oho	there	ali	1937	THERE	208	jakaːle	jakaːle	j a k aː l e	7 7 1 7 5 7	XYBYBZ	YAKALE	10	10.Y.V 10.A.V 10.K.C 10.A.V 10.L.C 10.E.V	1.5 1.3 1.75 1.3 1.75 0.8	0	1647	#NAME?	?
1186	Kumadene_2	man	homem	1554	MAN	126	aːtia	aːtia	aː t i a	7 1 7 7	XBYZ	ATIA	7	7.A.V 7.T.C 7.I.V 7.A.V	1.5 1.75 1.3 0.8	0	958	aː t i - a - -	?
1191	Aha	man	homem	1554	MAN	126	aːtsia	aːtsia	aː ts i a	7 2 7 7	XBYZ	ACIA	1	1.A.V 1.C.C 1.I.V 1.A.V	1.5 1.75 1.3 0.8	0	958	aː ts i - a - -	?
1194	Ñame	man	homem	1554	MAN	126	aːtsia	aːtsia	aː ts i a	7 2 7 7	XBYZ	ACIA	9	9.A.V 9.C.C 9.I.V 9.A.V	1.5 1.75 1.3 0.8	0	958	aː ts i a - - -	?
1193	Oho	man	homem	1554	MAN	126	aːtsia	aːtsia	aː ts i a	7 2 7 7	XBYZ	ACIA	10	10.A.V 10.C.C 10.I.V 10.A.V	1.5 1.75 1.3 0.8	0	958	aː ts i a - - -	?
1192	Ehe	man	homem	1554	MAN	126	atsinali	atsinali	a ts i n a l i	7 2 7 4 7 5 7	XBYBYBZ	ACINALI	3	3.A.V 3.C.C 3.I.V 3.N.C 3.A.V 3.L.C 3.I.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	958	a ts i n a l i	?
1182	Waliperi	man	homem	1554	MAN	126	atʃiã.ɽi	atʃiã.ɽi	a tʃ i ã ɽ i	7 1 7 7 5 7	XBYYBZ	ATIARI	11	11.A.V 11.T.C 11.I.V 11.A.V 11.R.C 11.I.V	1.5 1.75 1.3 1.3 1.75 0.8	0	958	a tʃ i ã - ɽ i	?
1184	Moliwene	man	homem	1554	MAN	126	atʃiaɽi	atʃiaɽi	a tʃ i a ɽ i	7 1 7 7 5 7	XBYYBZ	ATIARI	2	2.A.V 2.T.C 2.I.V 2.A.V 2.R.C 2.I.V	1.5 1.75 1.3 1.3 1.75 0.8	0	958	a tʃ i a - ɽ i	?
1183	Hohoodene	man	homem	1554	MAN	126	atʃiaɽi	atʃiaɽi	a tʃ i a ɽ i	7 1 7 7 5 7	XBYYBZ	ATIARI	4	4.A.V 4.T.C 4.I.V 4.A.V 4.R.C 4.I.V	1.5 1.75 1.3 1.3 1.75 0.8	0	958	a tʃ i - a ɽ i	?
1189	Dzawinai	man	homem	1554	MAN	126	ãtʃiaɽi	ãtʃiaɽi	ã tʃ i a ɽ i	7 1 7 7 5 7	XBYYBZ	ATIARI	14	14.A.V 14.T.C 14.I.V 14.A.V 14.R.C 14.I.V	1.5 1.75 1.3 1.3 1.75 0.8	0	958	ã tʃ i - a ɽ i	?
1187	Kumadene_1	man	homem	1554	MAN	126	atʃĩãɾi	atʃĩãɾi	a tʃ ĩ ã ɾ i	7 1 7 7 5 7	XBYYBZ	ATIARI	6	6.A.V 6.T.C 6.I.V 6.A.V 6.R.C 6.I.V	1.5 1.75 1.3 1.3 1.75 0.8	0	958	a tʃ ĩ ã - ɾ i	?
1190	Tariana	man	homem	1554	MAN	126	ãtʃiaɾi	ãtʃiaɾi	ã tʃ i a ɾ i	7 1 7 7 5 7	XBYYBZ	ATIARI	12	12.A.V 12.T.C 12.I.V 12.A.V 12.R.C 12.I.V	1.5 1.75 1.3 1.3 1.75 0.8	0	958	ã tʃ i - a ɾ i	?
1188	Kowaidakenai	man	homem	1554	MAN	126	atʃinaɽi	atʃinaɽi	a tʃ i n a ɽ i	7 1 7 4 7 5 7	XBYBYBZ	ATINARI	5	5.A.V 5.T.C 5.I.V 5.N.C 5.A.V 5.R.C 5.I.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	958	a tʃ i n a ɽ i	?
1195	Werekena	man	homem	1554	MAN	126	enami	enami	e n a m i	7 4 7 4 7	XBYBZ	ENAMI	13	13.E.V 13.N.C 13.A.V 13.M.C 13.I.V	1.5 1.75 1.3 1.75 0.8	0	970		?
1185	Mauliene	man	homem	1554	MAN	126	tʃiaɽi	tʃiaɽi	tʃ i a ɽ i	1 7 7 5 7	AXYBZ	TIARI	8	8.T.C 8.I.V 8.A.V 8.R.C 8.I.V	2.0 1.5 1.3 1.75 0.8	0	958	#NAME?	?
2113	Aha	vine	cipo	343	VINE	222	adapi	adapi	a d a p i	7 1 7 1 7	XBYBZ	ATAPI	1	1.A.V 1.T.C 1.A.V 1.P.C 1.I.V	1.5 1.75 1.3 1.75 0.8	0	1754		?
2114	Ehe	vine	cipo	343	VINE	222	adapi	adapi	a d a p i	7 1 7 1 7	XBYBZ	ATAPI	3	3.A.V 3.T.C 3.A.V 3.P.C 3.I.V	1.5 1.75 1.3 1.75 0.8	0	1754		?
2116	Ñame	vine	cipo	343	VINE	222	adapi	adapi	a d a p i	7 1 7 1 7	XBYBZ	ATAPI	9	9.A.V 9.T.C 9.A.V 9.P.C 9.I.V	1.5 1.75 1.3 1.75 0.8	0	1754		?
2115	Oho	vine	cipo	343	VINE	222	adapi	adapi	a d a p i	7 1 7 1 7	XBYBZ	ATAPI	10	10.A.V 10.T.C 10.A.V 10.P.C 10.I.V	1.5 1.75 1.3 1.75 0.8	0	1754		?
28	Werekena	he	ele		!HE OR IT	90	aɛpaɾo	aɛpaɾo	a ɛ p a ɾ o	7 7 1 7 5 7	XYBYBZ	AEPARU	13	13.A.V 13.E.V 13.P.C 13.A.V 13.R.C 13.U.V	1.5 1.3 1.75 1.3 1.75 0.8	0	709		?
22	Dzawinai	he	ele		!HE OR IT	90	hã	hã	h ã	3 7	AX	HA	14	14.H.C 14.A.V	2.0 1.5	1	1633		he or they
18	Moliwene	he	ele		!HE OR IT	90	haːtahɐ̃	haːtahɐ̃	h aː t a h ɐ̃	3 7 1 7 3 7	AXBYBZ	HATAHE	2	2.H.C 2.A.V 2.T.C 2.A.V 2.H.C 2.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1632	#NAME?	?
19	Mauliene	he	ele		!HE OR IT	90	hienahã	hienahã	h i e n a h ã	3 7 7 4 7 3 7	AXYBYBZ	HIENAHA	8	8.H.C 8.I.V 8.E.V 8.N.C 8.A.V 8.H.C 8.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	0	1632	#NAME?	?
24	Aha	he	ele		!HE OR IT	90	hlia	hlia	lʰ i a	3 5 7 7	ACXZ	HLIA	1	1.H.C 1.L.C 1.I.V 1.A.V	2.0 1.5 1.5 0.8	0	1698	lʰ i a	?
25	Ehe	he	ele		!HE OR IT	90	hlia	hlia	lʰ i a	3 5 7 7	ACXZ	HLIA	3	3.H.C 3.L.C 3.I.V 3.A.V	2.0 1.5 1.5 0.8	0	1698	lʰ i a	?
27	Ñame	he	ele		!HE OR IT	90	hlia	hlia	lʰ i a	3 5 7 7	ACXZ	HLIA	9	9.H.C 9.L.C 9.I.V 9.A.V	2.0 1.5 1.5 0.8	0	1698	lʰ i a	?
26	Oho	he	ele		!HE OR IT	90	hlia	hlia	lʰ i a	3 5 7 7	ACXZ	HLIA	10	10.H.C 10.L.C 10.I.V 10.A.V	2.0 1.5 1.5 0.8	0	1698	lʰ i a	?
23	Tariana	he	ele		!HE OR IT	90	n̥ãhanaɾianʊka	n̥ãhanaɾianʊka	nʰ ã h a n a ɾ i a n ʊ k a	4 7 3 7 4 7 5 7 7 4 7 1 7	AXBYBYBYYBYBZ	NAHANARIANYKA	12	12.N.C 12.A.V 12.H.C 12.A.V 12.N.C 12.A.V 12.R.C 12.I.V 12.A.V 12.N.C 12.Y.V 12.K.C 12.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.3 1.75 1.3 1.75 0.8	0	1633		?
20	Kumadene_2	he	ele		!HE OR IT	90	ɽhia	ɽhia	ɽʰ i a	5 7 2007	AXZ	RIA	7	7.R.C 7.I.V 7.A.V	2.0 1.5 0.8	0	1698		?
16	Waliperi	he	ele		!HE OR IT	90	ɽʰienahɐ̃	ɽʰienahɐ̃	ɽʰ i e n a h ɐ̃	5 7 7 4 7 3 7	AXYBYBZ	RIENAHE	11	11.R.C 11.I.V 11.E.V 11.N.C 11.A.V 11.H.C 11.E.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	0	1632	- - - - - ɽʰ i e n a h ɐ̃	?
21	Kowaidakenai	he	ele		!HE OR IT	90	ɽia	ɽia	ɽ i a	5 7 2007	AXZ	RIA	5	5.R.C 5.I.V 5.A.V	2.0 1.5 0.8	0	1698		?
17	Hohoodene	he	ele		!HE OR IT	90	ɽia ~ ɽʰia	ɽia	ɽ i a	5 7 2007	AXZ	RIA	4	4.R.C 4.I.V 4.A.V	2.0 1.5 0.8	0	1698		?
1912	Ehe	swim	nadar	1439	SWIM	203	anʰaketi	anʰaketi	a nʰ a k e t i	7 3 4 7 1 7 1 7	XBCYBYBZ	AHNAKETI	3	3.A.V 3.H.C 3.N.C 3.A.V 3.K.C 3.E.V 3.T.C 3.I.V	1.5 1.75 1.5 1.3 1.75 1.3 1.75 0.8	0	103	- - a nʰ a k e t i	?
1911	Aha	swim	nadar	1439	SWIM	203	hiñakada	hiñakada	h i ɲ a k a d a	3 7 4 7 1 7 1 7	AXBYBYBZ	HINAKATA	1	1.H.C 1.I.V 1.N.C 1.A.V 1.K.C 1.A.V 1.T.C 1.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	103	#NAME?	?
1916	Werekena	swim	nadar	1439	SWIM	203	jabɛdapi	jabɛdapi	j a b ɛ d a p i	6 7 1 7 1 7 1 7	AXBYBYBZ	JAPETAPI	13	13.J.C 13.A.V 13.P.C 13.E.V 13.T.C 13.A.V 13.P.C 13.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1610		?
1914	Ñame	swim	nadar	1439	SWIM	203	liaisraːko	liaisraːko	l i a i s ɾ aː k o	5 7 7 7 3 5 7 1 7	AXYYBCYBZ	LIAISRAKU	9	9.L.C 9.I.V 9.A.V 9.I.V 9.S.C 9.R.C 9.A.V 9.K.C 9.U.V	2.0 1.5 1.3 1.3 1.75 1.5 1.3 1.75 0.8	0	102	( l i ) a i s ɾ aː k o - -	?
1909	Dzawinai	swim	nadar	1439	SWIM	203	maaʃakawa	maaʃakawa	m aː ʃ a k a w a	4 7 3 7 1 7 6 7	AXBYBYBZ	MASAKAWA	14	14.M.C 14.A.V 14.S.C 14.A.V 14.K.C 14.A.V 14.W.C 14.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	102	( m aː ) - - ʃ - a k a w a	?
1910	Tariana	swim	nadar	1439	SWIM	203	naihanã	naihanã	n a i h a n ã	4 7 7 3 7 4 7	AXYBYBZ	NAIHANA	12	12.N.C 12.A.V 12.I.V 12.H.C 12.A.V 12.N.C 12.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	0	103	n a i h a n ã - -	?
1908	Kowaidakenai	swim	nadar	1439	SWIM	203	nuahãkawa	nuahãkawa	n u a h ã k a w a	4 7 7 3 7 1 7 6 7	AXYBYBYBZ	NYAHAKAWA	5	5.N.C 5.Y.V 5.A.V 5.H.C 5.A.V 5.K.C 5.A.V 5.W.C 5.A.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	103	n u a h ã k a w a	?
1907	Mauliene	swim	nadar	1439	SWIM	203	nuaʂaka	nuaʂaka	n u a ʂ a k a	4 7 7 3 7 1 7	AXYBYBZ	NYASAKA	8	8.N.C 8.Y.V 8.A.V 8.S.C 8.A.V 8.K.C 8.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	0	102	( n u ) a - ʂ - a k a - -	?
1915	Waliperi	swim	nadar	1439	SWIM		ɽiaʂakawa	ɽiaʂakawa	ɽ i a ʂ a k a w a			RIASAKAWA	11				102	( ɽ i ) a - ʂ - a k a w a	
1906	Moliwene	swim	nadar	1439	SWIM	203	wáʂiaka	wáʂiaka	w a ʂ i a k a	6 7 3 7 7 1 7	AXBYYBZ	WASIAKA	2	2.W.C 2.A.V 2.S.C 2.I.V 2.A.V 2.K.C 2.A.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	0	102	( w a ) - - ʂ i a k a - -	?
1905	Hohoodene	swim	nadar	1439	SWIM	203	waʂiakawa	waʂiakawa	w a ʂ i a k a w a	6 7 3 7 7 1 7 6 7	AXBYYBYBZ	WASIAKAWA	4	4.W.C 4.A.V 4.S.C 4.I.V 4.A.V 4.K.C 4.A.V 4.W.C 4.A.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	0	102	( w a ) - - ʂ i a k a w a	?
1913	Oho	swim	nadar	1439	SWIM	203	jasraːketi	jasraːketi	j a s ɾ aː k e t i	7 7 3 5 7 1 7 1 7	XYBCYBYBZ	YASRAKETI	10	10.Y.V 10.A.V 10.S.C 10.R.C 10.A.V 10.K.C 10.E.V 10.T.C 10.I.V	1.5 1.3 1.75 1.5 1.3 1.75 1.3 1.75 0.8	0	102	( y a ) - - s ɾ aː k e t i	?
1964	Aha	they	eles	817	THEY	209	anʰana	anʰana	a nʰ a n a	7 3 4 7 4 7	XBCYBZ	AHNANA	1	1.A.V 1.H.C 1.N.C 1.A.V 1.N.C 1.A.V	1.5 1.75 1.5 1.3 1.75 0.8	0	1651		?
1968	Werekena	they	eles	817	THEY	209	ɐniparo	ɐniparo	ɐ n i p a ɾ o	7 4 7 1 7 5 7	XBYBYBZ	ENIPARU	13	13.E.V 13.N.C 13.I.V 13.P.C 13.A.V 13.R.C 13.U.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1660		?
1962	Dzawinai	they	eles	817	THEY	209	hã	hã	h ã	3 7	AX	HA	14	14.H.C 14.A.V	2.0 1.5	0	1653		?
1959	Hohoodene	they	eles	817	THEY	209	hâː	hâː	h âː	3 7	AX	HA	4	4.H.C 4.A.V	2.0 1.5	0	1653		?
1960	Mauliene	they	eles	817	THEY	209	háːtahɐ̃	háːtahɐ̃	h áː t a h ɐ̃	3 7 1 7 3 7	AXBYBZ	HATAHE	8	8.H.C 8.A.V 8.T.C 8.A.V 8.H.C 8.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1655		?
1958	Waliperi	they	eles	817	THEY	209	hamahɐ̃	hamahɐ̃	h a m a h ɐ̃	3 7 4 7 3 7	AXBYBZ	HAMAHE	11	11.H.C 11.A.V 11.M.C 11.A.V 11.H.C 11.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1655		?
1966	Oho	they	eles	817	THEY	209	hlienaha	hlienaha	h l i e n a h a	3 5 7 7 4 7 3 7	ACXYBYBZ	HLIENAHA	10	10.H.C 10.L.C 10.I.V 10.E.V 10.N.C 10.A.V 10.H.C 10.A.V	2.0 1.5 1.5 1.3 1.75 1.3 1.75 0.8	0	1655		?
1965	Ehe	they	eles	817	THEY	209	nʰaː	nʰaː	nʰ aː	3 4 2007	ACX	HNA	3	3.H.C 3.N.C 3.A.V	2.0 1.5 1.5	0	1651		?
1967	Ñame	they	eles	817	THEY	209	nʰaː	nʰaː	nʰ aː	3 4 2007	ACX	HNA	9	9.H.C 9.N.C 9.A.V	2.0 1.5 1.5	0	1651		?
1963	Tariana	they	eles	817	THEY	209	n̥ãhapã nawikihanũpɛ	n̥ãhapã nawikihanũpɛ	nʰ ã h a p ã # n a w i k i h a n ũ p ɛ	4 7 3 7 1 7 9 4 7 6 7 1 7 3 7 4 7 1 7	AXBYBZ_AXBYBYBYBYBZ	NAHAPA_NAWIKIHANYPE	12	12.N.C 12.A.V 12.H.C 12.A.V 12.P.C 12.A.V 12._._ 12.N.C 12.A.V 12.W.C 12.I.V 12.K.C 12.I.V 12.H.C 12.A.V 12.N.C 12.Y.V 12.P.C 12.E.V	2.0 1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	1659		?
1961	Kowaidakenai	they	eles	817	THEY	209	nʰaː	nʰaː	nʰ aː	4 7	AX	NA	5	5.N.C 5.A.V	2.0 1.5	0	1651		?
672	Werekena	fish	peixe	227	FISH	64	ahsimɛhe	ahsimɛhe	a h s i m ɛ h e	7 3 3 7 4 7 3 7	XMBYBYBZ	AHSIMEHE	13	13.A.V 13.H.c 13.S.C 13.I.V 13.M.C 13.E.V 13.H.C 13.E.V	1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	0	522		?
671	Ñame	fish	peixe	227	FISH	64	kophe	kophe	k o pʰ e	1 7 1 7	AXBZ	KUPE	9	9.K.C 9.U.V 9.P.C 9.E.V	2.0 1.5 1.75 0.8	0	510		?
